GefilterdeAdressen: {orderID=288 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KX', huisnummer=174, order='iphone 12', Coordinaten_DMS='52° 21.7531011557557, 4° 56.361924058914354', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124495.0 ||| Y= 486168.0', Coordinaten_DECIMAL='X= 52.36255168592926 ||| Y= 4.939365400981906'}
GefilterdeAdressen: {orderID=115 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KD', huisnummer=73, order='iphone 12', Coordinaten_DMS='52° 21.76182655472502, 4° 56.10374229674463', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124202.0 ||| Y= 486186.0', Coordinaten_DECIMAL='X= 52.36269710924542 ||| Y= 4.9350623716124105'}
GefilterdeAdressen: {orderID=116 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KD', huisnummer=73, order='iphone 12', Coordinaten_DMS='52° 21.76182655472502, 4° 56.10374229674463', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124202.0 ||| Y= 486186.0', Coordinaten_DECIMAL='X= 52.36269710924542 ||| Y= 4.9350623716124105'}
GefilterdeAdressen: {orderID=109 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KD', huisnummer=71, order='iphone 12', Coordinaten_DMS='52° 21.761803004395972, 4° 56.09757647495586', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124195.0 ||| Y= 486186.0', Coordinaten_DECIMAL='X= 52.36269671673993 ||| Y= 4.934959607915931'}
GefilterdeAdressen: {orderID=110 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KD', huisnummer=71, order='iphone 12', Coordinaten_DMS='52° 21.761803004395972, 4° 56.09757647495586', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124195.0 ||| Y= 486186.0', Coordinaten_DECIMAL='X= 52.36269671673993 ||| Y= 4.934959607915931'}
GefilterdeAdressen: {orderID=111 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KD', huisnummer=71, order='iphone 12', Coordinaten_DMS='52° 21.761803004395972, 4° 56.09757647495586', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124195.0 ||| Y= 486186.0', Coordinaten_DECIMAL='X= 52.36269671673993 ||| Y= 4.934959607915931'}
GefilterdeAdressen: {orderID=112 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KD', huisnummer=71, order='iphone 12', Coordinaten_DMS='52° 21.761803004395972, 4° 56.09757647495586', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124195.0 ||| Y= 486186.0', Coordinaten_DECIMAL='X= 52.36269671673993 ||| Y= 4.934959607915931'}
GefilterdeAdressen: {orderID=105 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=69, order='iphone 12', Coordinaten_DMS='52° 21.762322055332817, 4° 56.09228598773331', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124189.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.36270536758888 ||| Y= 4.9348714331288885'}
GefilterdeAdressen: {orderID=106 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=69, order='iphone 12', Coordinaten_DMS='52° 21.762322055332817, 4° 56.09228598773331', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124189.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.36270536758888 ||| Y= 4.9348714331288885'}
GefilterdeAdressen: {orderID=107 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=69, order='iphone 12', Coordinaten_DMS='52° 21.762322055332817, 4° 56.09228598773331', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124189.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.36270536758888 ||| Y= 4.9348714331288885'}
GefilterdeAdressen: {orderID=108 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=69, order='iphone 12', Coordinaten_DMS='52° 21.762322055332817, 4° 56.09228598773331', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124189.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.36270536758888 ||| Y= 4.9348714331288885'}
GefilterdeAdressen: {orderID=101 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=67, order='iphone 12', Coordinaten_DMS='52° 21.762295128864082, 4° 56.08523933310945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124181.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.3627049188144 ||| Y= 4.9347539888851575'}
GefilterdeAdressen: {orderID=102 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=67, order='iphone 12', Coordinaten_DMS='52° 21.762295128864082, 4° 56.08523933310945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124181.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.3627049188144 ||| Y= 4.9347539888851575'}
GefilterdeAdressen: {orderID=103 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=67, order='iphone 12', Coordinaten_DMS='52° 21.762295128864082, 4° 56.08523933310945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124181.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.3627049188144 ||| Y= 4.9347539888851575'}
GefilterdeAdressen: {orderID=104 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=67, order='iphone 12', Coordinaten_DMS='52° 21.762295128864082, 4° 56.08523933310945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124181.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.3627049188144 ||| Y= 4.9347539888851575'}
GefilterdeAdressen: {orderID=97 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=65, order='iphone 12', Coordinaten_DMS='52° 21.76227492942388, 4° 56.079954342249145', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124175.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.362704582157065 ||| Y= 4.934665905704152'}
GefilterdeAdressen: {orderID=98 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=65, order='iphone 12', Coordinaten_DMS='52° 21.76227492942388, 4° 56.079954342249145', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124175.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.362704582157065 ||| Y= 4.934665905704152'}
GefilterdeAdressen: {orderID=99 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=65, order='iphone 12', Coordinaten_DMS='52° 21.76227492942388, 4° 56.079954342249145', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124175.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.362704582157065 ||| Y= 4.934665905704152'}
GefilterdeAdressen: {orderID=100 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=65, order='iphone 12', Coordinaten_DMS='52° 21.76227492942388, 4° 56.079954342249145', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124175.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.362704582157065 ||| Y= 4.934665905704152'}
GefilterdeAdressen: {orderID=93 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=63, order='iphone 12', Coordinaten_DMS='52° 21.762258093552305, 4° 56.07555018326945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124170.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.362704301559205 ||| Y= 4.934592503054491'}
GefilterdeAdressen: {orderID=94 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=63, order='iphone 12', Coordinaten_DMS='52° 21.762258093552305, 4° 56.07555018326945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124170.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.362704301559205 ||| Y= 4.934592503054491'}
GefilterdeAdressen: {orderID=95 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=63, order='iphone 12', Coordinaten_DMS='52° 21.762258093552305, 4° 56.07555018326945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124170.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.362704301559205 ||| Y= 4.934592503054491'}
GefilterdeAdressen: {orderID=96 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=63, order='iphone 12', Coordinaten_DMS='52° 21.762258093552305, 4° 56.07555018326945', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124170.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.362704301559205 ||| Y= 4.934592503054491'}
GefilterdeAdressen: {orderID=91 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=61, order='iphone 12', Coordinaten_DMS='52° 21.761695277572244, 4° 56.06938986266334', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124163.0 ||| Y= 486186.0', Coordinaten_DECIMAL='X= 52.36269492129287 ||| Y= 4.934489831044389'}
GefilterdeAdressen: {orderID=92 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=61, order='iphone 12', Coordinaten_DMS='52° 21.761695277572244, 4° 56.06938986266334', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124163.0 ||| Y= 486186.0', Coordinaten_DECIMAL='X= 52.36269492129287 ||| Y= 4.934489831044389'}
GefilterdeAdressen: {orderID=90 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KC', huisnummer=53, order='iphone 12', Coordinaten_DMS='52° 21.762146908294397, 4° 56.04648273561138', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124137.0 ||| Y= 486187.0', Coordinaten_DECIMAL='X= 52.36270244847157 ||| Y= 4.934108045593523'}
GefilterdeAdressen: {orderID=86 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=47, order='iphone 12', Coordinaten_DMS='52° 21.76047186120286, 4° 56.03152512558715', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124120.0 ||| Y= 486184.0', Coordinaten_DECIMAL='X= 52.36267453102005 ||| Y= 4.933858752093119'}
GefilterdeAdressen: {orderID=87 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=47, order='iphone 12', Coordinaten_DMS='52° 21.76047186120286, 4° 56.03152512558715', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124120.0 ||| Y= 486184.0', Coordinaten_DECIMAL='X= 52.36267453102005 ||| Y= 4.933858752093119'}
GefilterdeAdressen: {orderID=88 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=47, order='iphone 12', Coordinaten_DMS='52° 21.76047186120286, 4° 56.03152512558715', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124120.0 ||| Y= 486184.0', Coordinaten_DECIMAL='X= 52.36267453102005 ||| Y= 4.933858752093119'}
GefilterdeAdressen: {orderID=89 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=47, order='iphone 12', Coordinaten_DMS='52° 21.76047186120286, 4° 56.03152512558715', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124120.0 ||| Y= 486184.0', Coordinaten_DECIMAL='X= 52.36267453102005 ||| Y= 4.933858752093119'}
GefilterdeAdressen: {orderID=84 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=45, order='iphone 12', Coordinaten_DMS='52° 21.759912380659046, 4° 56.02624564947321', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124114.0 ||| Y= 486183.0', Coordinaten_DECIMAL='X= 52.36266520634432 ||| Y= 4.933770760824554'}
GefilterdeAdressen: {orderID=85 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=45, order='iphone 12', Coordinaten_DMS='52° 21.759912380659046, 4° 56.02624564947321', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124114.0 ||| Y= 486183.0', Coordinaten_DECIMAL='X= 52.36266520634432 ||| Y= 4.933770760824554'}
GefilterdeAdressen: {orderID=80 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=43, order='iphone 12', Coordinaten_DMS='52° 21.759349521919376, 4° 56.020085344853996', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124107.0 ||| Y= 486182.0', Coordinaten_DECIMAL='X= 52.36265582536532 ||| Y= 4.9336680890809'}
GefilterdeAdressen: {orderID=81 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=43, order='iphone 12', Coordinaten_DMS='52° 21.759349521919376, 4° 56.020085344853996', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124107.0 ||| Y= 486182.0', Coordinaten_DECIMAL='X= 52.36265582536532 ||| Y= 4.9336680890809'}
GefilterdeAdressen: {orderID=82 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=43, order='iphone 12', Coordinaten_DMS='52° 21.759349521919376, 4° 56.020085344853996', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124107.0 ||| Y= 486182.0', Coordinaten_DECIMAL='X= 52.36265582536532 ||| Y= 4.9336680890809'}
GefilterdeAdressen: {orderID=83 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=43, order='iphone 12', Coordinaten_DMS='52° 21.759349521919376, 4° 56.020085344853996', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124107.0 ||| Y= 486182.0', Coordinaten_DECIMAL='X= 52.36265582536532 ||| Y= 4.9336680890809'}
GefilterdeAdressen: {orderID=76 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=41, order='iphone 12', Coordinaten_DMS='52° 21.759332648921657, 4° 56.01568119120854', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124102.0 ||| Y= 486182.0', Coordinaten_DECIMAL='X= 52.362655544148694 ||| Y= 4.933594686520142'}
GefilterdeAdressen: {orderID=77 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=41, order='iphone 12', Coordinaten_DMS='52° 21.759332648921657, 4° 56.01568119120854', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124102.0 ||| Y= 486182.0', Coordinaten_DECIMAL='X= 52.362655544148694 ||| Y= 4.933594686520142'}
GefilterdeAdressen: {orderID=78 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=41, order='iphone 12', Coordinaten_DMS='52° 21.759332648921657, 4° 56.01568119120854', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124102.0 ||| Y= 486182.0', Coordinaten_DECIMAL='X= 52.362655544148694 ||| Y= 4.933594686520142'}
GefilterdeAdressen: {orderID=79 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=41, order='iphone 12', Coordinaten_DMS='52° 21.759332648921657, 4° 56.01568119120854', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124102.0 ||| Y= 486182.0', Coordinaten_DECIMAL='X= 52.362655544148694 ||| Y= 4.933594686520142'}
GefilterdeAdressen: {orderID=72 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=39, order='iphone 12', Coordinaten_DMS='52° 21.758773156601876, 4° 56.01040172072093', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124096.0 ||| Y= 486181.0', Coordinaten_DECIMAL='X= 52.3626462192767 ||| Y= 4.933506695345349'}
GefilterdeAdressen: {orderID=73 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=39, order='iphone 12', Coordinaten_DMS='52° 21.758773156601876, 4° 56.01040172072093', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124096.0 ||| Y= 486181.0', Coordinaten_DECIMAL='X= 52.3626462192767 ||| Y= 4.933506695345349'}
GefilterdeAdressen: {orderID=74 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=39, order='iphone 12', Coordinaten_DMS='52° 21.758773156601876, 4° 56.01040172072093', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124096.0 ||| Y= 486181.0', Coordinaten_DECIMAL='X= 52.3626462192767 ||| Y= 4.933506695345349'}
GefilterdeAdressen: {orderID=75 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=39, order='iphone 12', Coordinaten_DMS='52° 21.758773156601876, 4° 56.01040172072093', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124096.0 ||| Y= 486181.0', Coordinaten_DECIMAL='X= 52.3626462192767 ||| Y= 4.933506695345349'}
GefilterdeAdressen: {orderID=68 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=37, order='iphone 12', Coordinaten_DMS='52° 21.75821703648637, 4° 56.006003082801', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124091.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636950608106 ||| Y= 4.93343338471335'}
GefilterdeAdressen: {orderID=69 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=37, order='iphone 12', Coordinaten_DMS='52° 21.75821703648637, 4° 56.006003082801', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124091.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636950608106 ||| Y= 4.93343338471335'}
GefilterdeAdressen: {orderID=70 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=37, order='iphone 12', Coordinaten_DMS='52° 21.75821703648637, 4° 56.006003082801', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124091.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636950608106 ||| Y= 4.93343338471335'}
GefilterdeAdressen: {orderID=71 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KB', huisnummer=37, order='iphone 12', Coordinaten_DMS='52° 21.75821703648637, 4° 56.006003082801', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124091.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636950608106 ||| Y= 4.93343338471335'}
GefilterdeAdressen: {orderID=63 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=35, order='iphone 12', Coordinaten_DMS='52° 21.75820015475665, 4° 56.00159893114579', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124086.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636669245944 ||| Y= 4.933359982185763'}
GefilterdeAdressen: {orderID=64 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=35, order='iphone 12', Coordinaten_DMS='52° 21.75820015475665, 4° 56.00159893114579', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124086.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636669245944 ||| Y= 4.933359982185763'}
GefilterdeAdressen: {orderID=65 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=35, order='iphone 12', Coordinaten_DMS='52° 21.75820015475665, 4° 56.00159893114579', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124086.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636669245944 ||| Y= 4.933359982185763'}
GefilterdeAdressen: {orderID=66 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=35, order='iphone 12', Coordinaten_DMS='52° 21.75820015475665, 4° 56.00159893114579', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124086.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636669245944 ||| Y= 4.933359982185763'}
GefilterdeAdressen: {orderID=67 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=35, order='iphone 12', Coordinaten_DMS='52° 21.75820015475665, 4° 56.00159893114579', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124086.0 ||| Y= 486180.0', Coordinaten_DECIMAL='X= 52.362636669245944 ||| Y= 4.933359982185763'}
GefilterdeAdressen: {orderID=58 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=33, order='iphone 12', Coordinaten_DMS='52° 21.75763727464272, 4° 55.99543863576734', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124079.0 ||| Y= 486179.0', Coordinaten_DECIMAL='X= 52.36262728791071 ||| Y= 4.933257310596122'}
GefilterdeAdressen: {orderID=59 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=33, order='iphone 12', Coordinaten_DMS='52° 21.75763727464272, 4° 55.99543863576734', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124079.0 ||| Y= 486179.0', Coordinaten_DECIMAL='X= 52.36262728791071 ||| Y= 4.933257310596122'}
GefilterdeAdressen: {orderID=60 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=33, order='iphone 12', Coordinaten_DMS='52° 21.75763727464272, 4° 55.99543863576734', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124079.0 ||| Y= 486179.0', Coordinaten_DECIMAL='X= 52.36262728791071 ||| Y= 4.933257310596122'}
GefilterdeAdressen: {orderID=61 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=33, order='iphone 12', Coordinaten_DMS='52° 21.75763727464272, 4° 55.99543863576734', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124079.0 ||| Y= 486179.0', Coordinaten_DECIMAL='X= 52.36262728791071 ||| Y= 4.933257310596122'}
GefilterdeAdressen: {orderID=62 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=33, order='iphone 12', Coordinaten_DMS='52° 21.75763727464272, 4° 55.99543863576734', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124079.0 ||| Y= 486179.0', Coordinaten_DECIMAL='X= 52.36262728791071 ||| Y= 4.933257310596122'}
GefilterdeAdressen: {orderID=53 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 21.757081145261452, 4° 55.99104000287934', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124074.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.36261801908769 ||| Y= 4.933184000047989'}
GefilterdeAdressen: {orderID=54 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 21.757081145261452, 4° 55.99104000287934', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124074.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.36261801908769 ||| Y= 4.933184000047989'}
GefilterdeAdressen: {orderID=55 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 21.757081145261452, 4° 55.99104000287934', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124074.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.36261801908769 ||| Y= 4.933184000047989'}
GefilterdeAdressen: {orderID=56 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 21.757081145261452, 4° 55.99104000287934', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124074.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.36261801908769 ||| Y= 4.933184000047989'}
GefilterdeAdressen: {orderID=57 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=31, order='iphone 12', Coordinaten_DMS='52° 21.757081145261452, 4° 55.99104000287934', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124074.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.36261801908769 ||| Y= 4.933184000047989'}
GefilterdeAdressen: {orderID=34 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=23, order='iphone 12', Coordinaten_DMS='52° 21.75337139006615, 4° 55.9728619850533', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124053.3203125 ||| Y= 486171.25', Coordinaten_DECIMAL='X= 52.362556189834436 ||| Y= 4.932881033084222'}
GefilterdeAdressen: {orderID=35 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=23, order='iphone 12', Coordinaten_DMS='52° 21.75337139006615, 4° 55.9728619850533', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124053.3203125 ||| Y= 486171.25', Coordinaten_DECIMAL='X= 52.362556189834436 ||| Y= 4.932881033084222'}
GefilterdeAdressen: {orderID=36 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=23, order='iphone 12', Coordinaten_DMS='52° 21.75337139006615, 4° 55.9728619850533', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124053.3203125 ||| Y= 486171.25', Coordinaten_DECIMAL='X= 52.362556189834436 ||| Y= 4.932881033084222'}
GefilterdeAdressen: {orderID=37 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094JZ', huisnummer=23, order='iphone 12', Coordinaten_DMS='52° 21.75337139006615, 4° 55.9728619850533', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124053.3203125 ||| Y= 486171.25', Coordinaten_DECIMAL='X= 52.362556189834436 ||| Y= 4.932881033084222'}
GefilterdeAdressen: {orderID=48 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=29, order='iphone 12', Coordinaten_DMS='52° 21.75706763267371, 4° 55.98751668315259', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124070.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.362617793877895 ||| Y= 4.933125278052543'}
GefilterdeAdressen: {orderID=49 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=29, order='iphone 12', Coordinaten_DMS='52° 21.75706763267371, 4° 55.98751668315259', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124070.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.362617793877895 ||| Y= 4.933125278052543'}
GefilterdeAdressen: {orderID=50 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=29, order='iphone 12', Coordinaten_DMS='52° 21.75706763267371, 4° 55.98751668315259', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124070.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.362617793877895 ||| Y= 4.933125278052543'}
GefilterdeAdressen: {orderID=51 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=29, order='iphone 12', Coordinaten_DMS='52° 21.75706763267371, 4° 55.98751668315259', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124070.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.362617793877895 ||| Y= 4.933125278052543'}
GefilterdeAdressen: {orderID=52 naam=' dummy', straatnaam='Eerste Atjehstraat', postcode='1094KA', huisnummer=29, order='iphone 12', Coordinaten_DMS='52° 21.75706763267371, 4° 55.98751668315259', Coordinaten_DECIMAL_RIJKSDRIEHOEK='X= 124070.0 ||| Y= 486178.0', Coordinaten_DECIMAL='X= 52.362617793877895 ||| Y= 4.933125278052543'}
